date,FGIndex,rsi,adx,standard_deviation,sma50,five_day_percentage,price
2021-01-14,89.0,86.240463,65.761612,20.888683,244.0498,6.13,307.87
2021-01-15,86.0,76.763459,65.624991,21.014015,246.1114,2.44,301.01
2021-01-19,83.0,68.693298,64.862167,20.433704,248.038,-2.65,294.2
2021-01-20,82.0,64.682242,62.96733,19.176643,249.7882,-4.12,290.47
2021-01-21,81.0,63.504589,61.207838,18.711262,251.5504,-6.01,289.37
2021-01-22,81.0,63.517594,59.01816,17.554894,253.0396,-3.86,289.39
2021-01-25,77.0,56.61857,55.698967,16.596185,254.351,-3.79,283.04
2021-01-26,76.0,55.314346,52.616859,15.445442,255.6252,-3.0,281.76
2021-01-27,72.0,47.546291,49.160168,14.628248,256.8016,-5.54,273.33
2021-01-28,73.0,49.089853,45.668116,13.503577,257.9204,-4.97,275.02
2021-01-29,71.0,45.784457,42.481452,12.581457,258.8962,-4.19,271.17
2021-02-01,72.0,49.191237,39.522408,11.80502,259.8978,-2.5,274.73
2021-02-02,78.0,58.781469,38.055561,10.707958,261.1512,4.99,286.97
2021-02-03,78.0,59.835356,36.857113,9.98623,262.4308,4.92,288.55
2021-02-04,80.0,63.172713,36.335551,10.01853,263.8388,8.33,293.75
2021-02-05,79.0,62.902101,35.981254,10.050441,265.1322,6.83,293.5
2021-02-08,82.0,66.956854,35.981619,10.332233,266.3852,4.59,300.15
2021-02-09,81.0,67.137175,36.119124,10.564361,267.6636,4.13,300.46
2021-02-10,83.0,69.356349,36.484139,10.692888,269.0412,3.58,304.28
2021-02-11,82.0,66.861535,36.823081,10.656449,270.476,3.01,302.32
2021-02-12,83.0,69.289425,37.293122,10.531598,271.9608,2.06,306.32
2021-02-16,85.0,72.363941,38.246578,11.343605,273.447,3.83,311.96
2021-02-17,85.0,72.769948,39.285728,12.320545,274.9924,2.78,312.74
2021-02-18,84.0,68.806282,39.964656,12.953645,276.3988,2.51,309.9
2021-02-19,85.0,72.102218,40.784227,13.873733,277.9422,3.04,315.62
2021-02-22,85.0,72.779108,41.838425,14.709667,279.5028,1.57,316.87
2021-02-23,86.0,74.048498,42.397723,15.323723,281.0306,2.07,319.21
2021-02-24,89.0,79.160544,43.689664,16.557556,282.7554,6.69,330.64
2021-02-25,87.0,75.143961,45.150825,16.526256,284.5108,3.85,327.76
2021-02-26,83.0,64.941745,44.983125,15.704461,286.1446,0.82,319.48
2021-03-01,87.0,70.398868,45.005506,14.691118,287.8944,3.36,329.92
2021-03-02,86.0,70.87586,45.389394,13.530587,289.6378,0.09,330.94
2021-03-03,87.0,72.508219,45.996141,13.433163,291.4378,2.04,334.43
2021-03-04,85.0,66.588716,44.871322,12.726351,293.181,3.07,329.29
2021-03-05,84.0,64.471389,42.740148,12.08161,294.5888,-0.77,327.37
2021-03-08,87.0,68.324257,40.96015,11.507151,296.2708,0.98,334.19
2021-03-09,85.0,64.356895,38.81598,11.022992,297.7536,-1.15,330.59
2021-03-10,88.0,70.261312,37.44005,11.114326,299.4708,3.87,342.02
2021-03-11,87.0,70.298397,36.410096,11.190965,301.121,4.5,342.1
2021-03-12,88.0,73.305369,35.904349,11.339378,302.937,4.37,348.81
2021-03-15,86.0,70.159039,35.641528,11.195469,304.669,4.68,346.05
2021-03-16,84.0,65.405184,34.718311,10.939669,306.229,-0.09,341.71
2021-03-17,85.0,67.192398,33.874084,10.725245,307.828,0.83,344.95
2021-03-18,86.0,68.825116,33.978178,10.160656,309.3694,-0.23,348.0
2021-03-19,84.0,64.517091,33.097587,9.611078,310.5424,-0.53,344.2
2021-03-22,83.0,59.386712,31.641777,8.769399,311.496,-0.7,339.33
2021-03-23,80.0,52.418255,29.69516,7.992074,312.3298,-3.82,331.77
2021-03-24,77.0,49.820076,27.610454,8.07238,313.0262,-5.56,328.65
2021-03-25,78.0,51.399892,26.401935,7.950619,313.593,-3.97,330.55
2021-03-26,76.0,48.656208,24.771969,7.276329,314.082,-3.52,327.39
2021-03-29,76.0,47.229966,23.795993,7.522183,314.4392,-1.82,325.73
2021-03-30,78.0,52.859671,22.247645,7.486857,315.0592,1.02,332.01
2021-03-31,76.0,48.421546,20.885573,7.757662,315.7152,-1.07,327.0
2021-04-01,76.0,49.010502,19.762847,7.837851,316.4586,0.08,327.64
2021-04-05,73.0,45.431519,18.374601,8.089197,317.142,-0.67,323.54
2021-04-06,74.0,48.882812,17.085517,8.306985,317.8954,-1.49,327.06
2021-04-07,73.0,48.405144,15.976661,8.470344,318.7656,-0.14,326.55
2021-04-08,74.0,52.869105,15.257934,8.36702,319.7532,1.07,331.14
2021-04-09,73.0,52.517292,15.035547,8.229042,320.9028,2.25,330.81
2021-04-12,71.0,53.556103,14.829044,7.517238,322.0392,1.46,331.84
2021-04-13,72.0,48.902657,13.822143,7.007779,323.1694,0.35,327.68
2021-04-14,76.0,56.421112,14.483411,6.71527,324.3818,1.27,335.35
2021-04-15,78.0,59.123484,15.097446,6.228205,325.4134,2.34,338.55
2021-04-16,80.0,62.097593,15.906429,5.574601,326.4886,3.16,342.31
2021-04-19,80.0,62.703835,16.313973,5.451606,327.4754,4.7,343.09
2021-04-20,74.0,50.261474,15.578511,5.142777,328.243,-1.03,331.88
2021-04-21,76.0,53.280625,14.645901,5.22399,328.9454,-0.97,335.27
2021-04-22,73.0,49.096102,13.981095,5.192161,329.5532,-3.35,330.85
2021-04-23,77.0,56.217403,13.845774,5.474155,330.2546,-1.09,339.35
2021-04-26,75.0,59.230709,14.334831,5.940444,331.0786,3.51,343.52
2021-04-27,80.0,61.366295,14.971298,6.462645,331.8848,3.39,346.63
2021-04-28,80.0,62.376319,15.843153,7.177236,332.6078,5.22,348.11
2021-04-29,80.0,65.560389,17.036427,8.019276,333.4124,4.01,352.97
2021-04-30,79.0,60.437513,18.088043,8.251759,334.1834,1.44,348.45
2021-05-03,80.0,61.658157,19.199257,8.160443,334.8742,1.02,350.16
2021-05-04,79.0,61.277142,18.910305,8.13276,335.5336,0.5,349.84
2021-05-05,82.0,66.669807,19.495534,8.522778,336.3018,1.32,357.62
2021-05-06,83.0,71.290924,20.708458,9.834459,337.0084,5.03,365.97
2021-05-07,83.0,73.61244,22.260188,11.230195,337.871,5.92,370.89
2021-05-10,81.0,70.84135,24.076929,11.995139,338.855,5.39,368.68
2021-05-11,78.0,61.033677,24.136004,11.534133,339.455,0.64,359.92
2021-05-12,75.0,55.791995,23.454312,11.235303,339.9242,-3.16,354.4
2021-05-13,77.0,58.833766,22.818592,11.167522,340.4118,-3.26,358.81
2021-05-14,80.0,64.735374,23.043747,11.738458,341.2014,0.02,368.77
2021-05-17,80.0,64.995819,23.355811,12.203594,342.039,2.59,369.25
2021-05-18,79.0,60.309033,23.854334,11.491378,342.6464,2.87,364.56
2021-05-19,76.0,54.71066,22.874098,10.661644,343.2022,-0.12,358.38
2021-05-20,77.0,55.713596,22.164896,9.084504,343.5574,-2.44,359.78
2021-05-21,80.0,60.11617,22.018507,8.364164,344.0406,-0.81,366.26
2021-05-24,81.0,61.410406,22.123549,7.928947,344.4302,1.02,368.29
2021-05-25,80.0,57.658441,22.585257,7.432642,344.7994,1.71,364.51
2021-05-26,81.0,59.6864,22.672396,7.031448,345.3132,2.12,367.4
2021-05-27,81.0,62.35382,23.19099,7.091963,345.8416,1.4,371.37
2021-05-28,82.0,62.787962,23.672542,6.660096,346.322,1.01,372.02
2021-06-01,85.0,68.966421,24.95946,7.161973,347.0868,4.92,382.44
2021-06-02,85.0,69.489969,26.248114,7.356832,347.969,4.37,383.44
2021-06-03,86.0,72.160538,27.886252,8.486429,349.108,4.67,388.72
2021-06-04,86.0,73.454343,29.458199,9.858687,350.364,5.22,391.45
2021-06-07,84.0,69.275965,30.997664,10.668563,351.5162,1.5,388.16
2021-06-08,82.0,65.082986,31.39542,11.10696,352.6624,0.33,384.7
2021-06-09,81.0,62.811104,31.173276,11.070574,353.8034,-1.53,382.78
2021-06-10,77.0,53.543615,29.929589,10.284303,354.642,-4.47,373.94
2021-06-11,79.0,56.739502,28.774738,9.775729,355.663,-2.6,378.05
2021-06-14,76.0,51.936843,27.040515,9.701747,356.5686,-3.06,372.92
2021-06-15,74.0,50.48363,25.278917,9.6573,357.5238,-3.0,371.3
2021-06-16,74.0,50.203488,23.899856,9.424275,358.4026,-0.79,371.0
2021-06-17,70.0,42.21474,23.646657,9.1729,359.1016,-4.38,361.5
2021-06-18,57.0,34.36141,24.193813,10.320127,359.4554,-6.46,348.83
2021-06-21,61.0,42.307209,24.701886,10.828758,359.99,-3.71,357.54
2021-06-22,60.0,42.300878,24.84622,11.354504,360.5038,-3.63,357.53
2021-06-23,62.0,45.398388,24.539531,11.515079,361.1712,-0.12,361.05
2021-06-24,73.0,51.528432,23.00735,11.48417,361.8392,5.71,368.75
2021-06-25,72.0,51.543649,21.547871,11.520783,362.4436,3.14,368.77
2021-06-28,73.0,51.491428,20.285556,11.560889,362.9716,3.13,368.71
2021-06-29,74.0,54.711803,19.770319,11.359674,363.5622,3.2,372.62
2021-06-30,77.0,59.792062,19.522045,11.203805,364.5152,2.92,379.53
2021-07-01,74.0,55.395272,19.466979,10.585932,365.3096,1.69,374.99
2021-07-02,74.0,54.604727,19.12317,9.598147,366.1758,1.48,374.16
2021-07-06,72.0,50.577642,17.782257,8.73721,366.786,-0.74,369.86
2021-07-07,71.0,48.611306,16.971148,8.059502,367.269,-3.12,367.67
2021-07-08,60.0,41.658533,17.007657,7.699303,367.5152,-4.28,358.94
2021-07-09,73.0,52.420653,15.816854,7.627881,367.9882,-0.64,371.76
2021-07-12,76.0,58.095907,15.941855,7.809437,368.5388,2.88,380.5
2021-07-13,74.0,54.476891,16.178452,7.935318,369.0894,2.26,375.98
2021-07-14,73.0,53.228663,16.311506,8.027042,369.5742,4.31,374.4
2021-07-15,72.0,52.369886,16.314651,8.0841,370.0444,0.43,373.35
2021-07-16,60.0,45.878921,15.384885,7.976132,370.188,-4.13,364.8
2021-07-19,57.0,39.64086,15.600292,7.327249,369.963,-5.65,354.72
2021-07-20,62.0,47.323513,14.491241,6.931689,369.8404,-2.57,364.76
2021-07-21,73.0,52.93905,14.140979,6.45117,369.9368,0.04,373.5
2021-07-22,73.0,52.395339,13.815735,6.140732,370.1926,2.17,372.71
2021-07-23,74.0,53.271999,13.894768,6.172734,370.5856,5.45,374.05
2021-07-26,71.0,54.517316,13.968155,6.251227,370.9274,3.05,375.9
2021-07-27,73.0,53.63531,13.558809,6.274535,371.0488,0.36,374.84
2021-07-28,73.0,53.102881,13.412798,6.299282,371.1484,0.41,374.23
2021-07-29,74.0,55.681521,13.488688,6.18738,371.4082,0.94,377.55
2021-07-30,73.0,53.150421,13.317438,6.184264,371.7382,-0.27,374.88
2021-08-02,75.0,55.830939,13.873954,6.333843,372.1064,0.89,378.19
2021-08-03,75.0,57.545878,13.830936,6.595185,372.3884,1.64,380.36
2021-08-04,74.0,54.901176,13.933008,6.622611,372.5798,0.08,377.86
2021-08-05,77.0,60.000871,14.207416,6.293136,372.9756,2.51,384.3
2021-08-06,80.0,68.178358,15.747437,8.146167,373.5854,5.21,397.89
2021-08-09,76.0,69.172235,17.567714,9.715816,374.1556,5.13,399.88
2021-08-10,82.0,72.880486,19.626465,11.928072,374.8746,7.97,407.97
2021-08-11,82.0,75.22868,21.766783,14.244263,375.5036,7.7,413.89
2021-08-12,81.0,75.654338,23.966182,16.078282,376.1348,4.3,415.0
2021-08-13,80.0,70.681648,25.606572,16.747343,376.576,2.73,410.78
2021-08-16,79.0,67.913484,26.17019,16.09935,376.914,0.09,408.35
2021-08-17,77.0,64.150106,26.399287,15.722195,377.2502,-2.16,404.97
2021-08-18,75.0,57.848295,26.365222,15.451328,377.5322,-3.9,398.8
2021-08-19,72.0,53.087678,25.248483,14.936378,377.748,-4.19,393.57
2021-08-20,73.0,54.847486,24.211511,14.435033,378.1866,-3.06,395.87
2021-08-23,75.0,58.877863,24.028575,14.056807,378.6546,-0.87,401.45
2021-08-24,78.0,63.365094,24.347697,13.732276,379.3674,2.45,408.56
2021-08-25,80.0,65.932654,25.186382,13.371445,380.2038,4.97,413.12
2021-08-26,79.0,65.166825,26.247704,12.967307,381.032,4.18,412.41
2021-08-27,82.0,69.126614,27.233217,12.48487,382.1958,4.54,419.69
2021-08-30,80.0,62.704902,28.216311,11.582111,383.4912,1.23,413.6
2021-08-31,80.0,62.612331,28.431906,10.562716,384.6106,0.09,413.51
2021-09-01,81.0,62.711137,28.745046,8.764391,385.7332,0.3,413.66
2021-09-02,82.0,63.296121,29.171614,7.314689,386.8022,-1.24,414.5
2021-09-03,81.0,59.479928,29.177277,6.975772,387.6534,-0.55,411.31
2021-09-07,80.0,58.30506,28.99652,6.692746,388.4844,-0.77,410.32
2021-09-08,78.0,52.323979,27.920065,6.748148,389.2102,-2.09,405.0
2021-09-09,77.0,51.871577,26.713846,6.710118,389.8494,-2.39,404.58
2021-09-10,76.0,50.636714,25.723964,6.617153,390.3284,-1.9,403.48
2021-09-13,78.0,56.497112,24.804787,6.59205,391.0138,-0.26,409.26
